text,label
তেতুল খাইলে বুদ্ধি কইম্মা যায়,ময়মনসিংহ
তেতুল নিয়া শুধুমাত্র আমরার দেশে না সারা উপমহাদেশেই প্রচুর ভুল ধারনা আসে,ময়মনসিংহ
এইডা আমরার বাড়ির উঠান,ময়মনসিংহ
ছোট বাচ্চারা গ্রামের বাড়ীর উঠানে খেলতাসে,ময়মনসিংহ
এই আবুডা মেলা অসুস্থ,ময়মনসিংহ
প্রায় দেড় মাস হয়া গেলেও আবুডার কোনো অভিভাবকের সন্ধান পাওয়া যায়নাই,ময়মনসিংহ
হাসপাতালে কাঁনতাসে আহত আবুডা,ময়মনসিংহ
বৃষ্টির দিনে কিতা বারান্দার গাছে পানি দেওনের দরকার আসে?,ময়মনসিংহ
বৃষ্টি হইলেও কিতা গাছে পানি দিতে হইব?,ময়মনসিংহ
অতিরিক্ত পানি পায়া গাছগুলা মইরা যাইত না তো?,ময়মনসিংহ
"যেদিন বৃষ্টি হইসে, হেইদিন বারান্দার গাছে পানি দেওনের দরকার নাই",ময়মনসিংহ
শশা এক ধরনের ফল,ময়মনসিংহ
গরমের সময় শশা বেশি পাওয়ন যায়,ময়মনসিংহ
"টমেটোর বাজারে যে আগুন, সাধারণ মাইনষের কাসে তা এহন আর নতুন কোন খবর না",ময়মনসিংহ
এই বাজারেই টমেটো বিক্রি কইরা কোটিপতি হয়া গেলেন এক কৃষক,ময়মনসিংহ
সরিষার তেল দিয়া মাছ ভাজা খায়াম,ময়মনসিংহ
"সরিষার তেল রান্নার লাইজ্ঞা, এবং গায়ে মালিশ করার কামে ব্যবহার হয়",ময়মনসিংহ
সরিষার তেল অকালে চুল সাদা হওয়ন রোধ করে আর চুল পড়ন কমায়,ময়মনসিংহ
কেরোসিন তেলের দিন দিন দাম বাড়তাসে,ময়মনসিংহ
আমার দুইদিন ধইরা সর্দি কাশি,ময়মনসিংহ
এইহানে থুথু ফেলা নিষেধ,ময়মনসিংহ
তেতুল খাইলে রক্ত পানি হয়া যায়,ময়মনসিংহ
আমি বাজার থাইক্কা পেয়ারা কিন্না আইলাম,ময়মনসিংহ
দাদু নাইরকেল পানি পসন্দ করে,ময়মনসিংহ
মা পাকঘরে তরকারি রান্না করতাসে,ময়মনসিংহ
আমার ছোট ভাইডা মুরগির মাংস খাইতে খুব ভালবাসে,ময়মনসিংহ
শিম ভাজি আমার পসন্দের সবজি,ময়মনসিংহ
"জাম্বুরা ঠান্ডা, সর্দি-জ্বর জনিত সমস্যার লাইজ্ঞা খাইলে ভাল ফলাফল পাওয়ন যায় ",ময়মনসিংহ
জামরুল আমার প্রিয় ফল,ময়মনসিংহ
অনেকেই শখের বশে কবুতর পালে,ময়মনসিংহ
কবুতর পালতে বেশি জায়গারও দরকার হয় না,ময়মনসিংহ
